OrderID,OrderDate,CustomerID,CustomerName,City,Region,ProductID,ProductCategory,SubCategory,Quantity,UnitPrice,Discount,SalesAmount,Profit,PaymentMode,CustomerSegment,SalesRep
ORD-104878,2024-12-28,CUST-2493,Emily Porter,Kano,North West,PROD-471,Clothing,Men's Wear,6,62974.9,0.04,362735.42,67241.02,Online,New,Rebecca
ORD-104879,2023-09-10,CUST-2487,Thomas Clark II,Kano,North West,PROD-942,Electronics,Laptops,7,125701.47,0.02,862312.08,108535.58,Cash,New,Rebecca
ORD-104880,2023-08-08,CUST-7072,John Jordan,Ibadan,South West,PROD-149,Clothing,Women's Wear,9,79340.12,0.22,556967.64,118843.02,Cash,Regular,Kimberly
ORD-104881,2023-04-11,CUST-5690,Ann Martinez,Ibadan,South West,PROD-472,Home,Kitchen,6,30600.89,0.14,157900.59,44345.43,Online,New,Allison
ORD-104882,2024-12-24,CUST-2183,Craig Hamilton,Benin City,South South,PROD-175,Clothing,Women's Wear,10,3695.06,0.14,31777.52,2045.05,POS,New,Brian
ORD-104883,2023-10-26,CUST-1743,Angela Huffman,Ibadan,South West,PROD-938,Beauty,Haircare,2,71604.07,0.29,101677.78,13442.41,Online,Regular,Andrew
ORD-104884,2024-03-01,CUST-1442,Kelly Torres,Lagos,South West,PROD-204,Clothing,Women's Wear,10,15544.46,0.0,155444.6,30142.32,POS,VIP,Brian
ORD-104885,2023-07-10,CUST-9832,James Munoz,Port Harcourt,South South,PROD-618,Beauty,Haircare,7,95444.92,0.15,567897.27,52410.5,POS,Regular,Jerry
ORD-104886,2023-05-29,CUST-8963,Margaret Anderson,Lagos,South West,PROD-970,Clothing,Men's Wear,4,138309.31,0.18,453654.54,128810.59,Cash,New,Jeffrey
ORD-104887,2023-08-28,CUST-8821,Mark White,Abuja,North Central,PROD-551,Electronics,Laptops,9,131140.84,0.07,1097648.83,175686.73,Cash,Regular,Christopher
ORD-104888,2023-07-30,CUST-4036,Deanna Gould,Abeokuta,South West,PROD-914,Beauty,Skincare,3,48612.02,0.15,123960.65,10084.8,POS,Regular,Allison
ORD-104889,2024-08-15,CUST-1234,Anna Malone,Port Harcourt,South South,PROD-794,Home,Furniture,6,76666.11,0.05,436996.83,127134.69,POS,VIP,Brian
ORD-104890,2024-11-16,CUST-7644,Sheri Morales DDS,Benin City,South South,PROD-445,Home,Decor,9,131757.42,0.18,972369.76,188544.09,Cash,VIP,Jerry
ORD-104891,2024-11-20,CUST-7295,Angela Hughes,Abuja,North Central,PROD-381,Beauty,Haircare,7,69525.38,0.2,389342.13,92715.56,Online,Regular,Charles
ORD-104892,2023-12-14,CUST-4193,Ashley Moore,Port Harcourt,South South,PROD-334,Clothing,Women's Wear,3,116166.33,0.17,289254.16,78729.34,Cash,New,Brian
ORD-104893,2023-03-14,CUST-1474,Alexandra House,Ibadan,South West,PROD-235,Beauty,Makeup,1,145198.17,0.09,132130.33,37658.53,Online,New,Brian
ORD-104894,2023-03-30,CUST-1495,Crystal Mcdonald,Port Harcourt,South South,PROD-402,Home,Furniture,8,119481.48,0.11,850708.14,60092.2,Cash,New,Kimberly
ORD-104895,2023-02-09,CUST-1589,Crystal Webb,Lagos,South West,PROD-932,Beauty,Haircare,10,7077.43,0.09,64404.61,15826.34,Cash,Regular,Andrew
ORD-104896,2024-12-20,CUST-9496,Roger Warren,Kano,North West,PROD-250,Beauty,Haircare,4,54814.78,0.06,206103.57,25949.01,POS,Regular,Charles
ORD-104897,2024-02-09,CUST-8311,Michelle Cunningham,Abuja,North Central,PROD-945,Beauty,Skincare,8,104138.62,0.16,699811.53,61207.12,Online,Regular,Allison
ORD-104898,2023-08-11,CUST-7068,Brenda Rangel,Abuja,North Central,PROD-475,Clothing,Men's Wear,5,78405.14,0.28,282258.5,46535.32,POS,VIP,Renee
ORD-104899,2023-04-16,CUST-6171,Melissa Cole DVM,Enugu,South East,PROD-732,Clothing,Kids,3,25914.88,0.11,69192.73,3822.6,POS,VIP,Scott
ORD-104900,2023-07-29,CUST-5578,David Sullivan,Ibadan,South West,PROD-766,Beauty,Skincare,6,45780.09,0.2,219744.43,44351.33,POS,Regular,Renee
ORD-104901,2024-06-23,CUST-7541,Samantha Edwards,Enugu,South East,PROD-826,Beauty,Skincare,3,127820.09,0.24,291429.81,72158.85,Cash,VIP,Donald
ORD-104902,2024-07-08,CUST-8082,Kimberly Cole,Enugu,South East,PROD-474,Home,Kitchen,4,25711.01,0.11,91531.2,20342.16,Online,VIP,Robert
ORD-104903,2023-12-25,CUST-5835,Bobby Combs,Ibadan,South West,PROD-266,Clothing,Men's Wear,4,73285.57,0.27,213993.86,54291.23,Online,Regular,Jerry
ORD-104904,2023-07-23,CUST-3550,Michael Williams,Abuja,North Central,PROD-462,Home,Kitchen,10,147922.79,0.18,1212966.88,253831.71,Cash,VIP,Jeffrey
ORD-104905,2023-01-01,CUST-6022,Jerry Taylor,Lagos,South West,PROD-544,Electronics,Laptops,6,52759.98,0.19,256413.5,76648.4,POS,VIP,Donald
ORD-104906,2024-09-06,CUST-6009,Jesse Ford,Lagos,South West,PROD-260,Clothing,Men's Wear,2,102952.31,0.26,152369.42,12506.6,POS,VIP,Andrew
ORD-104907,2024-10-11,CUST-9579,Kevin Carpenter,Lagos,South West,PROD-769,Beauty,Skincare,9,83893.18,0.26,558728.58,153100.38,POS,New,Kimberly
ORD-104908,2023-08-23,CUST-1542,Rachel Young,Benin City,South South,PROD-170,Clothing,Women's Wear,7,23719.52,0.21,131168.95,21575.69,POS,Regular,Jerry
ORD-104909,2023-12-15,CUST-2014,Steven English,Kano,North West,PROD-669,Clothing,Kids,10,38507.78,0.01,381227.02,52971.78,Cash,VIP,Renee
ORD-104910,2024-07-03,CUST-7817,Lisa Swanson,Kano,North West,PROD-402,Beauty,Makeup,9,3207.94,0.07,26850.46,3073.75,Online,New,Robert
ORD-104911,2023-07-01,CUST-2873,William Stewart,Benin City,South South,PROD-511,Home,Furniture,4,132476.2,0.18,434521.94,87774.53,POS,VIP,Rebecca
ORD-104912,2023-08-16,CUST-2070,Jesse Daniels,Enugu,South East,PROD-578,Clothing,Kids,2,93021.83,0.19,150695.36,38861.29,Cash,Regular,Charles
ORD-104913,2023-01-15,CUST-4186,Timothy Powell,Abeokuta,South West,PROD-823,Clothing,Kids,2,86349.26,0.25,129523.89,11744.24,Cash,VIP,Renee
ORD-104914,2024-09-09,CUST-1630,Kelly Cook,Enugu,South East,PROD-470,Beauty,Skincare,2,128911.93,0.23,198524.37,55023.8,Online,Regular,Donald
ORD-104915,2024-02-02,CUST-2286,Daniel Figueroa,Port Harcourt,South South,PROD-832,Beauty,Haircare,4,125478.31,0.23,386473.19,62179.92,Cash,VIP,Allison
ORD-104916,2024-05-02,CUST-3247,Heidi Oconnor,Abeokuta,South West,PROD-812,Beauty,Makeup,8,44392.8,0.29,252151.1,25704.29,Cash,VIP,Charles
ORD-104917,2024-02-14,CUST-7697,Christy Day,Abeokuta,South West,PROD-133,Home,Furniture,7,46289.97,0.04,311068.6,92220.47,Cash,Regular,Charles
ORD-104918,2023-12-29,CUST-1608,Shannon Ray,Benin City,South South,PROD-366,Clothing,Women's Wear,7,72753.11,0.05,483808.18,117713.5,Cash,VIP,Renee
ORD-104919,2023-11-23,CUST-1729,James Acosta,Port Harcourt,South South,PROD-769,Clothing,Men's Wear,7,76963.09,0.28,387893.97,110269.72,POS,New,Charles
ORD-104920,2024-11-15,CUST-1299,Jessica Spencer,Lagos,South West,PROD-791,Electronics,Accessories,5,113105.45,0.2,452421.8,49994.9,Cash,New,Scott
ORD-104921,2024-12-17,CUST-6254,Nicholas Woodard,Lagos,South West,PROD-588,Beauty,Makeup,10,117076.87,0.04,1123937.95,296327.03,Online,Regular,Jeffrey
ORD-104922,2024-01-05,CUST-7686,Richard Mcdonald,Abeokuta,South West,PROD-566,Clothing,Kids,1,42379.95,0.15,36022.96,5203.17,POS,VIP,Jonathan
ORD-104923,2023-02-27,CUST-7861,Barbara Orr,Enugu,South East,PROD-244,Home,Decor,8,17724.28,0.12,124778.93,18063.29,POS,New,Andrew
ORD-104924,2024-07-17,CUST-4499,Marie Reilly,Abeokuta,South West,PROD-862,Clothing,Women's Wear,8,47116.44,0.02,369392.89,105965.94,Online,Regular,Robert
ORD-104925,2023-08-19,CUST-4682,Keith Colon,Lagos,South West,PROD-692,Home,Kitchen,9,119631.26,0.17,893645.51,221156.79,Online,New,Robert
ORD-104926,2024-08-21,CUST-6336,Christina Marshall,Ibadan,South West,PROD-108,Home,Furniture,10,147097.54,0.13,1279748.6,301449.88,POS,VIP,Allison
ORD-104927,2023-05-27,CUST-3141,Joshua Mullins,Kano,North West,PROD-258,Clothing,Men's Wear,1,7523.9,0.29,5341.97,581.74,Online,VIP,Renee
ORD-104928,2024-12-09,CUST-9076,Lisa Snyder,Lagos,South West,PROD-606,Electronics,Accessories,3,136110.15,0.11,363414.1,89239.06,Cash,VIP,Renee
ORD-104929,2024-03-28,CUST-2794,Terry Moses,Abeokuta,South West,PROD-225,Electronics,Accessories,3,119085.11,0.17,296521.92,56140.06,Cash,Regular,Brian
ORD-104930,2024-02-23,CUST-3269,Melissa Leon,Kano,North West,PROD-847,Clothing,Men's Wear,7,96330.24,0.17,559678.69,112278.18,Online,New,Kimberly
ORD-104931,2023-10-03,CUST-6992,Shawn Ball,Enugu,South East,PROD-555,Clothing,Women's Wear,4,132415.76,0.22,413137.17,115124.41,Online,VIP,Donald
ORD-104932,2024-06-03,CUST-6946,Jonathan Sims,Benin City,South South,PROD-107,Home,Furniture,5,124247.77,0.3,434867.19,23661.5,Cash,New,Andrew
ORD-104933,2024-10-25,CUST-7893,Frederick Larson,Enugu,South East,PROD-402,Electronics,Accessories,2,64222.63,0.12,113031.83,18670.98,POS,Regular,Allison
ORD-104934,2023-11-12,CUST-4044,James Davis,Kano,North West,PROD-104,Home,Kitchen,6,22782.78,0.19,110724.31,12876.86,POS,New,Christopher
ORD-104935,2024-12-06,CUST-9845,Philip Hale,Benin City,South South,PROD-270,Electronics,Phones,10,131051.17,0.25,982883.77,215538.2,Cash,New,Jonathan
ORD-104936,2023-12-12,CUST-9558,Diana Holt,Lagos,South West,PROD-771,Beauty,Haircare,10,93145.4,0.01,922139.46,51892.43,POS,Regular,Brian
ORD-104937,2023-08-05,CUST-1696,James Graham,Benin City,South South,PROD-494,Beauty,Skincare,1,102334.41,0.15,86984.25,22225.28,Online,Regular,Charles
ORD-104938,2024-11-17,CUST-7696,Donna Williams,Ibadan,South West,PROD-166,Electronics,Laptops,3,8674.21,0.0,26022.63,2408.91,POS,New,Kimberly
ORD-104939,2023-04-09,CUST-3515,Jesse Nelson,Enugu,South East,PROD-760,Home,Kitchen,6,111187.99,0.18,547044.91,103724.51,Cash,Regular,Renee
ORD-104940,2023-05-09,CUST-4941,Sara Wright,Port Harcourt,South South,PROD-776,Clothing,Kids,3,32536.13,0.25,73206.29,10985.49,POS,VIP,Rebecca
ORD-104941,2023-07-31,CUST-8929,Victor Berry,Lagos,South West,PROD-715,Electronics,Accessories,5,106364.26,0.07,494593.81,123313.05,Online,Regular,Charles
ORD-104942,2024-05-24,CUST-4638,Benjamin Williams,Lagos,South West,PROD-958,Clothing,Kids,7,58625.22,0.06,385753.95,42288.34,Cash,Regular,Donald
ORD-104943,2023-09-15,CUST-7466,Charles Lutz III,Benin City,South South,PROD-455,Clothing,Men's Wear,6,119232.34,0.1,643854.64,81311.09,Cash,VIP,Brian
ORD-104944,2024-02-20,CUST-6576,Jennifer Martinez,Port Harcourt,South South,PROD-623,Clothing,Kids,8,82632.4,0.18,542068.54,87818.11,POS,New,Rebecca
ORD-104945,2023-10-08,CUST-9857,Stephanie Taylor,Port Harcourt,South South,PROD-899,Electronics,Laptops,6,144955.63,0.3,608813.65,62244.06,Online,Regular,Christopher
ORD-104946,2024-11-26,CUST-6175,Danny Jones,Ibadan,South West,PROD-908,Home,Decor,2,41660.69,0.3,58324.97,14486.04,Cash,New,Renee
ORD-104947,2023-11-11,CUST-5024,Nicholas White,Abeokuta,South West,PROD-300,Electronics,Accessories,7,22287.3,0.06,146650.43,34370.5,POS,Regular,Kimberly
ORD-104948,2023-09-21,CUST-6589,Jeffery Villarreal,Abuja,North Central,PROD-376,Beauty,Haircare,9,2936.34,0.05,25105.71,5709.44,POS,VIP,Donald
ORD-104949,2023-03-25,CUST-2031,Benjamin Miller,Port Harcourt,South South,PROD-866,Beauty,Makeup,5,130274.24,0.09,592747.79,116942.37,Cash,Regular,Kevin
ORD-104950,2024-05-22,CUST-4693,Margaret Rose,Abeokuta,South West,PROD-951,Home,Furniture,3,60437.25,0.13,157741.22,25853.0,Cash,VIP,Allison
ORD-104951,2024-05-07,CUST-7391,Sara Jones,Ibadan,South West,PROD-921,Electronics,Accessories,5,79821.84,0.29,283367.53,75060.06,Cash,Regular,Brian
ORD-104952,2023-07-05,CUST-3097,Amber Barber,Benin City,South South,PROD-378,Beauty,Skincare,10,111300.16,0.22,868141.25,196598.62,Online,Regular,Brian
ORD-104953,2023-08-30,CUST-6176,David Kelley,Abeokuta,South West,PROD-362,Electronics,Accessories,1,3698.03,0.14,3180.31,656.65,Online,Regular,Allison
ORD-104954,2023-05-01,CUST-5133,Allison Johnson,Kano,North West,PROD-583,Electronics,Laptops,5,55241.47,0.17,229252.1,26699.57,Online,Regular,Allison
ORD-104955,2024-11-11,CUST-6413,Tammy Hall,Kano,North West,PROD-324,Electronics,Accessories,9,134166.51,0.22,941848.9,76488.22,Cash,Regular,Kimberly
ORD-104956,2023-08-28,CUST-8413,Matthew Carroll,Abuja,North Central,PROD-200,Electronics,Accessories,7,64385.94,0.08,414645.45,72036.03,Cash,VIP,Brian
ORD-104957,2023-04-29,CUST-7776,Michael Mcknight Jr.,Ibadan,South West,PROD-505,Clothing,Women's Wear,3,59994.25,0.12,158384.82,8335.83,Online,New,Kimberly
ORD-104958,2023-07-26,CUST-4413,Joan Wolfe,Abeokuta,South West,PROD-320,Electronics,Phones,5,146931.03,0.06,690575.84,76592.44,Online,New,Andrew
ORD-104959,2023-03-14,CUST-2145,Amy Miller,Abeokuta,South West,PROD-102,Home,Furniture,6,7963.05,0.11,42522.69,7049.78,POS,Regular,Kimberly
ORD-104960,2023-12-08,CUST-1612,Amy Hensley,Benin City,South South,PROD-717,Electronics,Phones,5,30992.6,0.0,154963.0,27472.65,POS,Regular,Brian
ORD-104961,2024-10-01,CUST-1630,Melinda Boyd,Abeokuta,South West,PROD-813,Clothing,Kids,9,19123.37,0.1,154899.3,24694.53,Cash,New,Christopher
ORD-104962,2023-07-11,CUST-8450,Ashley Beck,Abeokuta,South West,PROD-709,Home,Kitchen,7,69478.64,0.21,384216.88,40148.23,Online,VIP,Renee
ORD-104963,2024-05-24,CUST-1281,Candice Brooks,Enugu,South East,PROD-141,Electronics,Laptops,1,60457.67,0.1,54411.9,7544.34,Online,New,Robert
ORD-104964,2024-06-29,CUST-2408,Angela Greer,Ibadan,South West,PROD-390,Home,Furniture,9,78221.71,0.0,703995.39,55064.39,Online,Regular,Kevin
ORD-104965,2023-05-14,CUST-1589,Mr. Cody Greene,Kano,North West,PROD-428,Electronics,Phones,10,76221.2,0.26,564036.88,57952.78,Online,Regular,Charles
ORD-104966,2024-11-26,CUST-8045,Charles Cunningham,Ibadan,South West,PROD-308,Home,Decor,4,67525.07,0.05,256595.27,62036.36,Cash,Regular,Jonathan
ORD-104967,2024-06-14,CUST-2441,Paige Davis,Kano,North West,PROD-741,Electronics,Laptops,8,64841.37,0.01,513543.65,110385.44,Cash,Regular,Jonathan
ORD-104968,2024-04-24,CUST-3457,Danielle Vazquez,Kano,North West,PROD-108,Electronics,Laptops,9,104345.97,0.08,863984.63,48482.31,Online,New,Kevin
ORD-104969,2024-03-14,CUST-1189,Patrick Morales,Abeokuta,South West,PROD-317,Electronics,Laptops,9,21858.75,0.1,177055.88,52085.43,Online,Regular,Andrew
ORD-104970,2023-06-22,CUST-1868,Samuel Burke,Port Harcourt,South South,PROD-950,Electronics,Phones,8,84725.22,0.21,535463.39,108468.17,Online,New,Rebecca
ORD-104971,2023-12-29,CUST-2076,Joshua Richards,Enugu,South East,PROD-806,Electronics,Accessories,2,23323.38,0.16,39183.28,5667.03,Online,New,Jeffrey
ORD-104972,2023-09-27,CUST-1314,Michael Young,Lagos,South West,PROD-554,Beauty,Haircare,6,26302.0,0.06,148343.28,16689.76,POS,Regular,Rebecca
ORD-104973,2023-10-08,CUST-1303,David Benson,Lagos,South West,PROD-121,Home,Kitchen,4,72870.83,0.21,230271.82,64346.94,Online,VIP,Scott
ORD-104974,2023-07-09,CUST-6501,Justin Good,Abuja,North Central,PROD-141,Clothing,Women's Wear,5,48611.88,0.26,179863.96,26916.9,POS,New,Andrew
ORD-104975,2023-02-06,CUST-4949,Mark Craig,Abeokuta,South West,PROD-394,Electronics,Accessories,8,40002.44,0.01,316819.32,62920.72,POS,VIP,Kevin
ORD-104976,2023-07-09,CUST-2767,James Ray,Lagos,South West,PROD-948,Electronics,Laptops,6,85291.07,0.13,445219.39,55072.38,Cash,New,Kevin
ORD-104977,2024-09-08,CUST-6837,John Chen,Benin City,South South,PROD-506,Home,Furniture,10,60063.78,0.05,570605.91,169515.59,Cash,New,Christopher
ORD-104978,2024-10-06,CUST-5595,Natalie Johnson,Benin City,South South,PROD-761,Electronics,Laptops,6,28342.95,0.01,168357.12,44972.96,Cash,Regular,Donald
ORD-104979,2024-01-21,CUST-1450,Maria Stout,Abeokuta,South West,PROD-341,Clothing,Kids,3,34923.87,0.24,79626.42,22359.54,POS,Regular,Scott
ORD-104980,2024-01-29,CUST-3301,Emily Greene,Port Harcourt,South South,PROD-641,Clothing,Women's Wear,3,113022.2,0.09,308550.61,72940.0,POS,Regular,Scott
ORD-104981,2023-02-23,CUST-8091,Jessica Murphy,Benin City,South South,PROD-896,Clothing,Women's Wear,2,7488.63,0.22,11682.26,1258.4,POS,VIP,Robert
ORD-104982,2024-10-24,CUST-8388,Heather Rivera,Abeokuta,South West,PROD-554,Electronics,Laptops,7,136207.97,0.04,915317.56,260730.79,Cash,New,Jonathan
ORD-104983,2023-03-27,CUST-3858,Jennifer Ross,Enugu,South East,PROD-188,Electronics,Accessories,10,136069.32,0.27,993306.04,98913.95,Cash,New,Christopher
ORD-104984,2023-05-19,CUST-2121,Elizabeth Hunt,Port Harcourt,South South,PROD-683,Home,Furniture,2,38183.73,0.1,68730.71,14546.33,Online,VIP,Andrew
ORD-104985,2024-09-07,CUST-2083,Erik Morris,Benin City,South South,PROD-949,Electronics,Accessories,9,28732.55,0.1,232733.65,25211.45,Cash,Regular,Rebecca
ORD-104986,2024-02-15,CUST-3634,Randy Mcdaniel,Port Harcourt,South South,PROD-361,Beauty,Makeup,7,16556.22,0.18,95032.7,15071.65,Cash,New,Allison
ORD-104987,2023-03-01,CUST-6089,Tina Jacobs,Port Harcourt,South South,PROD-676,Electronics,Laptops,4,77386.35,0.11,275495.41,34769.14,Online,Regular,Renee
ORD-104988,2024-11-25,CUST-6849,Drew Dean,Lagos,South West,PROD-215,Home,Kitchen,4,78619.11,0.02,308186.91,68928.26,Online,New,Jerry
ORD-104989,2024-12-25,CUST-9979,Mackenzie English,Abuja,North Central,PROD-978,Home,Kitchen,5,64563.89,0.24,245342.78,57774.48,Cash,Regular,Christopher
ORD-104990,2024-11-01,CUST-5728,James Solis,Abuja,North Central,PROD-836,Electronics,Phones,4,133123.24,0.08,489893.52,51138.69,POS,New,Jerry
ORD-104991,2023-01-19,CUST-5137,Meagan Moss,Port Harcourt,South South,PROD-640,Home,Furniture,10,100156.35,0.24,761188.26,154049.72,Online,Regular,Brian
ORD-104992,2023-09-09,CUST-1186,Lauren Wheeler,Benin City,South South,PROD-342,Beauty,Skincare,5,129910.66,0.08,597589.04,50518.81,POS,New,Jonathan
ORD-104993,2024-10-27,CUST-4803,Brian Strickland,Abeokuta,South West,PROD-228,Electronics,Laptops,7,105488.4,0.24,561198.29,37901.82,POS,Regular,Jerry
ORD-104994,2024-11-04,CUST-5806,Cheryl Daniels,Benin City,South South,PROD-461,Home,Decor,2,62005.53,0.23,95488.52,28424.85,Online,Regular,Kevin
ORD-104995,2024-10-07,CUST-4795,Kaitlin Jordan,Port Harcourt,South South,PROD-233,Clothing,Men's Wear,8,122643.47,0.24,745672.3,165174.01,POS,Regular,Scott
ORD-104996,2023-01-08,CUST-2186,Kevin Baxter,Port Harcourt,South South,PROD-147,Clothing,Women's Wear,10,135714.66,0.1,1221431.94,224383.01,Online,New,Christopher
ORD-104997,2024-11-27,CUST-8626,Heather Young,Enugu,South East,PROD-250,Home,Kitchen,3,73727.54,0.13,192428.88,51358.61,Cash,VIP,Rebecca
ORD-104998,2023-10-17,CUST-8058,Elizabeth Cannon,Kano,North West,PROD-130,Beauty,Skincare,5,4425.28,0.06,20798.82,1492.46,POS,Regular,Jonathan
ORD-104999,2023-07-27,CUST-3800,Tara Bryan,Port Harcourt,South South,PROD-148,Electronics,Laptops,7,103069.27,0.1,649336.4,91429.38,Cash,VIP,Rebecca
ORD-105000,2024-07-25,CUST-6473,Autumn Jennings,Abeokuta,South West,PROD-347,Beauty,Makeup,2,109360.88,0.19,177164.63,30141.73,POS,New,Andrew
ORD-105001,2023-02-24,CUST-4501,Gregory Carter,Enugu,South East,PROD-445,Clothing,Kids,6,38151.94,0.21,180840.2,28776.36,Cash,Regular,Andrew
ORD-105002,2024-02-14,CUST-1740,Christina Steele,Ibadan,South West,PROD-354,Clothing,Men's Wear,1,34324.06,0.07,31921.38,4701.59,POS,Regular,Robert
ORD-105003,2023-09-14,CUST-8763,Jacob Nichols,Port Harcourt,South South,PROD-184,Electronics,Accessories,4,119586.92,0.15,406595.53,90664.59,POS,Regular,Donald
ORD-105004,2024-10-05,CUST-1653,Randall Smith,Lagos,South West,PROD-359,Beauty,Haircare,3,128476.09,0.11,343031.16,81852.69,Cash,Regular,Rebecca
ORD-105005,2024-01-25,CUST-5941,Christy Soto,Abeokuta,South West,PROD-534,Electronics,Phones,4,71164.89,0.28,204954.88,22219.96,POS,VIP,Renee
ORD-105006,2024-04-17,CUST-5047,James Smith,Abeokuta,South West,PROD-907,Beauty,Makeup,7,136071.76,0.04,914402.23,53717.66,Cash,Regular,Jerry
ORD-105007,2024-08-06,CUST-7902,James Bush,Enugu,South East,PROD-647,Clothing,Kids,5,113492.82,0.1,510717.69,105049.61,Online,New,Jerry
ORD-105008,2023-04-04,CUST-1267,Heather Conway,Ibadan,South West,PROD-253,Home,Furniture,5,70161.9,0.22,273631.41,37725.31,Online,VIP,Andrew
ORD-105009,2024-08-24,CUST-4006,Sandra Lee,Benin City,South South,PROD-290,Electronics,Phones,4,76881.22,0.05,292148.64,71776.92,Cash,Regular,Rebecca
ORD-105010,2023-05-24,CUST-3583,Joseph Johnson,Port Harcourt,South South,PROD-531,Electronics,Phones,1,117605.19,0.26,87027.84,22606.5,Online,VIP,Brian
ORD-105011,2023-04-11,CUST-6119,Mr. Jeffrey Hogan,Abeokuta,South West,PROD-712,Clothing,Men's Wear,8,49155.8,0.23,302799.73,87994.22,POS,Regular,Allison
ORD-105012,2024-08-02,CUST-6107,Samantha Spears,Ibadan,South West,PROD-779,Home,Furniture,6,117583.04,0.11,627893.43,149547.86,Cash,New,Jeffrey
ORD-105013,2024-06-29,CUST-5016,Lynn Reeves,Lagos,South West,PROD-952,Home,Furniture,6,102102.28,0.13,532973.9,157317.03,Cash,New,Kevin
ORD-105014,2024-05-04,CUST-1158,Theresa Rodriguez,Kano,North West,PROD-945,Home,Decor,1,7187.52,0.29,5103.14,1262.86,POS,VIP,Christopher
ORD-105015,2024-04-27,CUST-4996,Sarah Frazier,Ibadan,South West,PROD-607,Beauty,Makeup,7,76109.29,0.1,479488.53,104393.48,Cash,New,Kevin
ORD-105016,2024-04-07,CUST-2713,Cheryl French,Abeokuta,South West,PROD-596,Clothing,Kids,8,123840.32,0.19,802485.27,229045.57,Cash,New,Kevin
ORD-105017,2023-08-19,CUST-9822,Scott Zhang,Port Harcourt,South South,PROD-759,Home,Decor,3,145826.33,0.14,376231.93,65496.64,Cash,VIP,Rebecca
ORD-105018,2024-02-24,CUST-1493,Sandy Jackson,Abeokuta,South West,PROD-236,Electronics,Phones,6,11329.25,0.06,63896.97,3205.47,POS,VIP,Kevin
ORD-105019,2023-12-27,CUST-1105,Daniel Clark,Lagos,South West,PROD-552,Home,Decor,8,66423.01,0.15,451676.47,115381.48,Online,Regular,Scott
ORD-105020,2023-07-21,CUST-9786,Veronica Joseph,Lagos,South West,PROD-912,Clothing,Kids,7,61162.51,0.07,398167.94,44604.2,POS,VIP,Rebecca
ORD-105021,2024-06-05,CUST-4025,Crystal Reed,Abeokuta,South West,PROD-909,Beauty,Skincare,10,146129.25,0.15,1242098.62,365699.34,Online,Regular,Donald
ORD-105022,2024-05-02,CUST-4919,Tami Reed,Abuja,North Central,PROD-905,Clothing,Kids,6,38509.29,0.1,207950.17,60635.07,POS,New,Charles
ORD-105023,2023-02-08,CUST-3399,Rebecca Lopez,Ibadan,South West,PROD-130,Home,Decor,9,101519.53,0.23,703530.34,88835.24,Cash,New,Rebecca
ORD-105024,2023-05-04,CUST-9780,Steven Spencer,Enugu,South East,PROD-983,Home,Furniture,6,4695.5,0.07,26200.89,7230.5,Cash,VIP,Charles
ORD-105025,2024-12-22,CUST-2321,Marisa Brown,Ibadan,South West,PROD-541,Beauty,Haircare,5,4559.19,0.17,18920.64,5301.08,POS,VIP,Kimberly
ORD-105026,2024-09-15,CUST-9081,Brooke Powers,Abuja,North Central,PROD-310,Home,Kitchen,2,4403.07,0.03,8541.96,1340.18,POS,Regular,Brian
ORD-105027,2023-03-03,CUST-4320,Randy Jackson,Abuja,North Central,PROD-607,Beauty,Makeup,10,77099.48,0.22,601375.94,39523.77,Online,New,Renee
